Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
15800,TOMSP,1,07/13/2015 18:26:37,2015-07-28 20:13:08,2015-08-01 09:05:55,1,0x323733,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
15801,QUEEN,7,01/14/2015 10:03:11,2015-01-25 07:29:02,2015-01-15 15:15:56,2,0x3436392E35,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
15802,WOLZA,2,09/26/2013 11:32:30,2013-10-05 00:45:33,2013-10-07 23:54:00,2,0x3237312E35,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
15803,BOLID,5,04/16/2014 04:03:30,2014-05-19 14:04:38,2014-04-19 22:28:53,1,0x3433372E35,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
15804,OTTIK,4,02/03/2016 02:49:19,2016-02-21 17:22:11,2016-02-16 05:40:28,2,0x3530312E3735,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
15805,COMMI,2,07/13/2014 08:22:15,2014-07-28 22:16:21,2014-07-14 23:13:29,2,0x3132352E3735,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
15806,LACOR,1,08/03/2013 17:40:00,2013-08-18 01:25:01,2013-08-04 23:53:26,3,0x3139362E3235,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
15807,MEREP,7,11/17/2013 18:14:59,2013-12-04 10:09:23,2013-11-19 20:50:53,3,0x343236,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
15808,PERIC,8,07/20/2014 16:08:28,2014-07-29 07:39:09,2014-07-21 13:08:05,1,0x3233312E35,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
15809,SIMOB,2,06/04/2013 10:56:45,2013-06-17 12:59:27,2013-06-09 01:36:53,3,0x3431362E35,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
15810,THECR,7,01/04/2013 18:28:32,2013-01-26 07:56:29,2013-01-07 16:26:20,3,0x323839,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
15811,LETSS,4,11/18/2012 10:19:57,2012-12-04 00:59:28,2012-12-04 01:58:07,1,0x3332,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
15812,LAUGB,4,11/23/2015 09:41:06,2015-11-29 11:58:03,2015-11-30 04:18:03,3,0x3534332E3235,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
15813,FRANS,5,02/01/2013 01:14:14,2013-02-01 21:58:38,2013-02-08 15:34:17,3,0x3437312E3235,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
15814,PICCO,6,01/10/2013 05:37:19,2013-01-13 03:50:43,2013-01-10 06:09:39,3,0x3434352E3735,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
15815,QUEEN,3,02/26/2014 21:08:07,2014-03-21 14:31:01,2014-02-27 00:12:58,2,0x3132322E3235,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
15816,DRACD,9,04/24/2013 05:43:59,2013-05-01 03:55:35,2013-05-16 21:15:04,3,0x35382E3735,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
15817,QUICK,3,11/05/2012 15:29:46,2012-12-28 22:34:08,2012-11-20 23:41:52,1,0x313139,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico
15818,FOLKO,3,01/21/2015 13:56:20,2015-02-20 16:17:00,2015-01-26 02:21:44,1,0x3232382E3235,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
15819,LONEP,5,05/09/2014 08:34:49,2014-05-18 11:27:18,2014-05-12 05:23:11,2,0x313139,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
15820,OLDWO,3,03/31/2015 03:05:31,2015-05-08 12:23:05,2015-04-15 22:26:07,2,0x3438352E35,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
15821,WANDK,1,09/29/2012 06:06:37,2012-10-18 22:50:59,2012-10-11 14:46:35,1,0x3132342E35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
15822,PARIS,4,06/03/2013 14:50:29,2013-07-10 08:48:13,2013-06-09 07:59:56,3,0x343133,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
15823,GALED,8,11/23/2013 01:43:15,2014-01-11 02:09:04,2013-11-26 10:18:28,2,0x34392E3235,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
15824,LILAS,5,11/01/2013 09:16:15,2013-12-28 00:19:55,2013-11-03 10:39:02,3,0x343433,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
15825,TRAIH,7,01/09/2015 23:02:23,2015-02-17 13:14:57,2015-01-12 06:15:00,3,0x38392E3235,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
15826,OCEAN,4,07/26/2014 00:05:31,2014-09-01 07:41:45,2014-08-13 09:34:48,2,0x3230332E3735,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
15827,LINOD,3,06/30/2013 18:01:19,2013-07-12 14:58:44,2013-07-03 16:47:33,3,0x333239,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
15828,FOLIG,5,09/01/2013 23:21:32,2013-10-18 09:23:08,2013-09-07 01:44:57,2,0x3139322E35,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
15829,MORGK,8,12/02/2015 18:56:10,2015-12-25 00:02:31,2015-12-04 17:52:21,1,0x3337302E3735,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
15830,VINET,6,12/03/2012 15:57:49,2013-01-20 14:24:44,2012-12-04 00:05:25,2,0x39352E35,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
15831,PRINI,7,12/23/2014 16:41:41,2014-12-28 01:59:19,2014-12-24 22:24:22,3,0x3434,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
15832,SANTG,3,12/26/2013 11:16:27,2013-12-28 23:06:25,2014-01-02 21:36:52,1,0x3236392E3235,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
15833,OLDWO,8,11/28/2015 05:17:22,2015-12-13 12:10:19,2015-12-08 11:04:18,2,0x3336362E3735,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
15834,HANAR,5,06/30/2013 12:11:13,2013-07-16 07:21:09,2013-07-05 10:33:08,1,0x3133302E35,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
15835,FRANK,1,09/25/2014 23:16:15,2014-09-27 15:00:16,2014-10-19 11:21:48,1,0x3235352E35,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
15836,RANCH,8,08/13/2013 04:58:10,2013-08-17 11:36:37,2013-08-16 19:29:54,2,0x333036,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
15837,HUNGC,8,12/05/2014 01:53:39,2015-01-01 20:12:25,2014-12-31 09:31:41,2,0x353032,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
15838,BONAP,5,12/10/2012 06:05:38,2012-12-16 18:35:51,2012-12-11 13:32:51,3,0x343131,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
15839,OTTIK,3,09/16/2013 13:15:16,2013-10-17 11:49:28,2013-09-19 20:13:41,1,0x3937,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
15840,SEVES,6,08/30/2015 05:22:58,2015-09-21 06:00:39,2015-09-17 10:09:46,1,0x333137,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
15841,AROUT,8,06/02/2014 22:04:48,2014-06-08 14:55:26,2014-06-15 07:40:54,2,0x3336342E3235,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
15842,SUPRD,1,12/13/2013 02:15:19,2013-12-15 12:32:19,2013-12-15 21:58:20,1,0x3239342E3735,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
15843,LAMAI,5,01/30/2015 00:35:44,2015-02-07 21:23:37,2015-01-31 12:35:22,3,0x3438392E3235,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France
15844,OLDWO,8,02/16/2014 07:50:39,2014-03-11 08:50:31,2014-02-17 04:28:13,1,0x3437302E35,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
15845,SAVEA,2,03/20/2013 21:44:53,2013-05-09 06:16:59,2013-03-28 01:43:17,1,0x3335302E3235,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
15846,BLONP,1,02/15/2015 23:35:55,2015-03-04 19:47:57,2015-02-24 21:22:41,3,0x333837,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
15847,GOURL,2,12/22/2013 11:20:45,2013-12-26 15:45:13,2014-01-12 05:11:56,3,0x3134,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
15848,ROMEY,6,01/04/2014 21:01:14,2014-01-10 17:24:42,2014-01-16 08:03:30,3,0x32362E3235,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
15849,LETSS,6,05/21/2013 20:56:24,2013-06-05 16:51:10,2013-05-25 04:35:46,1,0x333534,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
15850,FAMIA,5,07/05/2015 03:57:42,2015-07-29 23:15:39,2015-07-11 09:52:04,1,0x3339372E35,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
15851,WILMK,2,01/01/2013 23:03:56,2013-01-06 10:46:57,2013-01-04 07:23:47,3,0x3134392E3735,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
15852,LAMAI,4,11/10/2014 18:33:00,2014-11-18 11:18:15,2014-11-11 08:27:16,2,0x3231322E3235,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
15853,WANDK,7,04/22/2013 03:04:18,2013-05-03 02:53:57,2013-05-01 11:34:53,2,0x3131352E3235,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
15854,LAZYK,6,01/01/2013 07:54:00,2013-01-09 05:03:42,2013-01-01 08:32:56,1,0x3330322E35,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
15855,WOLZA,2,01/07/2015 03:30:59,2015-01-08 17:47:30,2015-01-17 16:19:42,3,0x3336352E3735,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
15856,VAFFE,7,03/02/2013 18:33:30,2013-04-03 05:02:39,2013-03-20 14:14:32,2,0x3230332E3735,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
15857,RICSU,7,07/17/2012 16:05:29,2012-07-30 10:54:11,2012-07-23 20:15:03,3,0x313437,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
15858,CENTC,9,07/26/2015 19:24:56,2015-08-01 05:25:16,2015-08-13 03:10:55,3,0x3238312E35,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
15859,LAZYK,5,03/09/2014 14:27:51,2014-03-24 10:29:00,2014-03-30 21:34:56,1,0x313534,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
15860,RATTC,6,07/07/2013 18:20:18,2013-07-21 07:29:44,2013-07-27 12:06:46,2,0x3138362E3735,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
15861,THECR,5,03/03/2013 03:51:22,2013-03-14 20:02:21,2013-03-10 17:37:51,1,0x3136372E3735,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
15862,FISSA,4,06/04/2014 04:18:49,2014-07-05 10:14:30,2014-06-05 22:32:23,2,0x3237342E3235,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
15863,HUNGC,8,10/12/2015 17:08:58,2015-10-30 23:45:52,2015-10-14 15:28:52,2,0x3432332E35,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
15864,RATTC,9,10/06/2013 13:42:37,2013-10-25 07:59:36,2013-10-17 13:44:01,2,0x3132312E3735,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
15865,QUICK,5,12/10/2012 19:16:24,2013-02-01 01:13:12,2012-12-11 15:21:49,2,0x3936,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
15866,FISSA,1,08/01/2015 07:58:33,2015-08-23 05:56:54,2015-08-08 10:11:32,2,0x343533,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
15867,LAZYK,5,03/09/2013 04:19:31,2013-03-28 04:02:54,2013-03-31 17:49:59,3,0x3436392E3235,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
15868,BOLID,3,06/14/2013 21:21:39,2013-07-10 22:16:23,2013-06-21 23:07:19,1,0x3136302E3235,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
15869,QUEEN,5,09/11/2015 00:10:11,2015-10-13 02:11:22,2015-09-13 05:05:04,3,0x3233332E35,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
15870,LONEP,9,10/25/2013 02:01:02,2013-11-16 16:17:23,2013-11-12 19:40:54,3,0x313336,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
15871,WOLZA,6,02/09/2013 01:19:46,2013-02-20 19:08:41,2013-02-18 20:40:03,2,0x3236322E3235,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
15872,LAZYK,3,05/11/2013 12:36:49,2013-05-24 00:07:24,2013-05-16 09:42:51,2,0x3131352E35,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
15873,NORTS,9,04/08/2014 02:50:17,2014-04-28 12:21:34,2014-04-18 09:01:16,3,0x3233322E3235,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
15874,KOENE,8,02/05/2016 08:25:23,2016-02-25 18:03:52,2016-02-08 05:19:47,2,0x35332E3235,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
15875,MEREP,9,01/07/2015 05:28:27,2015-01-14 10:21:14,2015-01-10 13:18:34,1,0x3431322E3735,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
15876,LAMAI,3,12/27/2015 14:15:15,2015-12-31 03:29:51,2015-12-27 20:31:31,2,0x35362E35,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
15877,BLONP,5,01/04/2013 15:13:27,2013-02-02 22:33:56,2013-01-07 10:28:24,2,0x3237392E35,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
15878,VAFFE,8,08/25/2014 06:04:47,2014-09-16 15:55:55,2014-08-26 17:54:39,1,0x313637,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
15879,RICAR,7,11/08/2012 08:04:47,2012-12-08 16:52:19,2012-11-18 10:09:35,3,0x37342E3235,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
15880,HILAA,1,12/05/2013 11:29:54,2014-01-06 13:11:49,2013-12-14 03:32:24,3,0x3339352E35,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
15881,EASTC,4,12/29/2013 00:12:24,2014-02-04 10:09:52,2013-12-30 12:16:41,1,0x333434,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
15882,RICAR,3,11/19/2012 12:55:52,2012-12-16 05:27:31,2012-11-23 07:20:12,3,0x333830,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
15883,THECR,9,03/08/2014 13:02:27,2014-04-04 08:52:55,2014-03-22 02:54:33,1,0x343331,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
15884,GREAL,8,01/15/2015 01:32:19,2015-02-08 05:24:44,2015-01-15 06:59:44,2,0x333931,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
15885,BOLID,8,04/02/2013 09:22:54,2013-04-20 06:11:45,2013-04-02 11:23:46,3,0x38332E35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
15886,WILMK,1,01/15/2013 20:51:19,2013-01-15 21:13:05,2013-01-24 13:36:56,3,0x313836,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
15887,GREAL,6,11/04/2013 10:03:22,2013-11-23 03:28:08,2013-11-10 17:06:24,2,0x3135392E35,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
15888,FURIB,2,03/22/2015 12:01:15,2015-04-20 04:00:22,2015-04-04 18:41:49,3,0x3234342E35,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
15889,WILMK,3,02/09/2016 00:53:07,2016-02-18 06:55:49,2016-02-09 17:23:05,1,0x343037,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
15890,CENTC,7,03/18/2013 21:08:59,2013-05-06 21:55:07,2013-03-19 06:11:49,3,0x3431322E3735,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
15891,DRACD,7,10/25/2014 17:33:47,2014-11-16 05:57:40,2014-10-26 22:57:24,1,0x3230312E3735,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
15892,HUNGO,7,12/11/2012 06:08:52,2012-12-17 06:47:07,2012-12-15 19:58:59,2,0x39312E35,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
15893,OTTIK,3,10/07/2012 17:18:36,2012-10-22 02:46:19,2012-10-11 23:26:52,3,0x313735,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
15894,BLONP,1,11/02/2013 08:07:58,2013-11-17 12:28:54,2013-11-09 04:09:35,3,0x333433,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
15895,RATTC,2,01/22/2014 21:14:43,2014-01-28 06:44:41,2014-01-26 16:18:55,3,0x333434,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
15896,VAFFE,1,07/19/2012 17:22:56,2012-08-23 16:02:24,2012-07-24 04:11:28,2,0x3530372E3235,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
15897,GREAL,3,11/04/2014 13:14:37,2014-11-23 15:53:38,2014-11-07 10:58:35,3,0x3233332E3235,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
15898,RICAR,9,12/26/2015 05:48:14,2016-01-26 15:45:07,2015-12-26 22:42:35,3,0x353239,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
15899,FOLIG,1,10/10/2015 08:00:22,2015-10-10 21:53:24,2015-10-10 14:54:19,3,0x333535,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
15900,TORTU,9,04/14/2015 23:40:03,2015-04-22 22:26:14,2015-04-18 06:05:52,2,0x3336332E3735,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
15901,RANCH,7,05/18/2013 04:21:44,2013-07-04 10:47:21,2013-06-02 23:31:55,3,0x313934,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
15902,HUNGC,9,08/31/2013 21:02:22,2013-09-08 00:37:47,2013-09-11 11:34:18,2,0x333135,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
15903,CENTC,9,01/06/2015 16:51:44,2015-02-09 00:13:31,2015-01-15 10:10:43,2,0x3234322E35,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
15904,SIMOB,1,06/07/2013 03:00:45,2013-06-26 20:44:18,2013-06-26 18:10:20,3,0x3430332E3735,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
15905,CENTC,6,09/14/2014 14:12:52,2014-10-02 08:51:41,2014-09-28 22:09:16,1,0x3437352E3235,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
15906,OLDWO,5,06/16/2014 13:31:16,2014-07-04 08:20:24,2014-06-26 23:27:01,2,0x3435302E3735,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
15907,GOURL,2,08/25/2013 10:30:27,2013-09-30 09:43:58,2013-08-29 15:18:50,1,0x35392E3235,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
15908,PERIC,1,10/05/2013 14:25:15,2013-10-15 10:07:48,2013-10-12 09:22:04,2,0x323432,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
15909,LETSS,3,09/28/2015 10:47:59,2015-09-28 13:16:28,2015-10-07 14:06:48,1,0x313635,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
15910,NORTS,9,06/17/2013 23:02:18,2013-07-13 14:53:15,2013-07-01 08:57:31,1,0x3237362E3235,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
15911,SPLIR,1,07/17/2012 07:40:19,2012-08-10 07:33:21,2012-07-23 05:51:01,1,0x3331362E3235,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico
15912,PRINI,7,12/07/2015 09:05:39,2016-01-10 17:43:53,2015-12-30 00:27:37,3,0x3239332E3235,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
15913,LAMAI,7,06/23/2013 13:12:49,2013-06-27 11:18:46,2013-06-25 07:35:01,1,0x3530322E3735,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
15914,PICCO,5,10/21/2015 01:53:05,2015-12-17 19:43:12,2015-10-22 17:20:13,1,0x3731,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
15915,LAUGB,2,04/08/2015 20:27:21,2015-05-05 23:57:47,2015-04-12 16:14:43,3,0x3331322E3235,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
15916,MORGK,5,06/28/2015 05:51:35,2015-07-26 10:49:25,2015-07-11 13:03:20,3,0x343531,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
15917,CHOPS,2,08/07/2012 15:23:42,2012-08-31 09:10:42,2012-08-09 05:43:40,1,0x3132382E3235,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
15918,ROMEY,2,10/07/2012 10:27:57,2012-11-08 03:02:52,2012-10-08 10:58:25,2,0x333530,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
15919,FRANR,5,11/30/2013 11:12:56,2013-12-01 04:36:49,2013-12-07 03:35:04,1,0x3137352E35,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
15920,GALED,8,04/30/2013 14:22:58,2013-05-21 22:45:41,2013-05-01 13:31:30,1,0x3334322E35,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
15921,ALFKI,6,11/15/2013 11:39:21,2013-12-07 08:00:10,2013-11-18 23:58:59,2,0x3435352E35,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
15922,TOMSP,3,07/23/2013 00:48:03,2013-08-03 10:26:57,2013-07-26 19:34:55,3,0x3430322E35,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
15923,AROUT,8,07/13/2013 06:48:24,2013-07-27 15:11:58,2013-07-14 14:31:15,2,0x3335312E35,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
15924,FISSA,8,08/11/2015 03:08:22,2015-08-16 23:34:55,2015-08-31 12:17:53,1,0x38302E3735,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
15925,PARIS,2,12/10/2013 17:56:35,2013-12-27 03:39:18,2013-12-16 17:34:29,3,0x3236332E35,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
15926,FURIB,4,06/04/2015 15:24:42,2015-07-04 21:32:26,2015-06-09 20:28:23,1,0x3437332E3735,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
15927,RICSU,4,07/29/2012 21:48:07,2012-08-18 13:57:27,2012-08-03 18:39:03,2,0x3338332E35,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
15928,KOENE,5,03/03/2015 23:41:18,2015-03-18 18:24:50,2015-03-17 19:31:17,1,0x3432392E35,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
15929,GROSR,2,07/31/2013 09:08:26,2013-09-09 04:16:44,2013-07-31 12:52:41,2,0x34382E3735,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
15930,MAGAA,9,01/15/2016 10:01:34,2016-03-09 02:19:28,2016-01-17 21:42:28,3,0x333330,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
15931,RICAR,5,04/03/2013 00:45:05,2013-04-04 02:44:17,2013-04-06 05:49:03,3,0x33302E3735,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
15932,REGGC,8,04/10/2015 02:42:12,2015-05-21 05:03:34,2015-05-09 20:23:44,2,0x3236302E3235,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
15933,NORTS,1,11/30/2014 00:36:33,2014-12-18 09:25:50,2014-12-01 07:04:01,2,0x3133302E35,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
15934,SPLIR,8,10/23/2015 06:56:53,2015-12-02 19:28:41,2015-10-24 02:40:55,3,0x3435322E3735,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
